@RELATION teste2

@ATTRIBUTE value1 NUMERIC
@ATTRIBUTE value2 NUMERIC
@ATTRIBUTE value3 NUMERIC
@ATTRIBUTE class  {1,2,3}

@data
5.4523176,-6.7224166,-5.1655507,3
-2.372481,2.0481362,8.222263099999999,2
-2.4980471,0.2705744,7.6607373,2
4.1336048,-0.45059958,-1.4613899,1
-1.7902757,0.6132774,3.8131611,2
-1.8655637,1.0939033,11.201228,2
-0.31326172,1.8172307,4.927737,2
-1.83297,3.0955186,6.0224446,2
4.659984,2.1142756,-0.53975784,1
-1.4775255,-0.25492255,4.5419877,2
5.1034381,3.9399699,1.574,1
3.0962991,3.2801096,3.9160966,1
3.2032495,3.3227715,3.3093528,1
-1.5174322,3.4536008,8.2261182,2
2.4504478,1.3443191,1.9607227,1
2.8615127,0.72703273,1.7404882,1
2.8625973,4.7322569,1.6895061,1
3.9063534,2.5739184,-1.3798778,1
-1.8264221,1.5392322,5.8876415,2
4.4325542,-5.7060902,1.5751709,3
5.4820668,-6.1357851,-7.7012533,3
4.7298085,-5.6809766,-3.4228165,3
4.9502373,-8.9248612,0.46736282,3
1.9124281,2.8270323,4.704627,1
4.306853,-6.1383477,-5.4460136,3
6.5548129,-7.1329626,-7.0080053,3
-1.7760839,3.3061385,3.4331958,2
4.6248566,-7.4598817,0.1114019,3
4.8371466,-6.2973557,-7.4691552,3
4.2301036,-9.871007199999999,-4.0449805,3
-2.0001171,2.9216539,7.9634584,2
2.3563411,0.27593938,6.5695432,1
4.2617115,-4.8173486,-4.3142866,3
-2.4417453,-0.18300947,1.1161241,2
4.6543316,-5.9694585,-9.038517000000001,3
2.4528833,3.1673256,-0.87870332,1
2.3867501,-9.651539700000001,-3.743811,3
4.1418708,5.1351132,1.703973,1
4.4310251,4.5900882,-6.3164327,1
-0.90557728,2.3572429,2.6534358,2
-2.2713601,2.3777898,7.8799313,2
-2.3397228,2.9318592,5.0501847,2
-3.1398858,0.7757277,7.5813646,2
2.5561047,4.1394922,-0.68741683,1
2.3100794,2.6273695,-1.2956168,1
-0.77680791,2.6528119,4.062256,2
2.9742298,4.4310304,1.7205536,1
4.340398,1.5246536,0.012295366,1
5.0841651,-3.9289486,-5.2485456,3
3.3634187,0.99793908,2.0853734,1
3.3011377,2.5756019,1.1712595,1
3.584905,-5.6654316,-3.3899748,3
-3.6365971,2.0464677,5.2441949,2
3.1905639,2.615491,-2.9218399,1
-0.63382384,3.088977,4.6707994,2
4.5831598,-5.3278575,-5.5048214,3
4.0831955,6.4886513,4.3273909,1
5.0834191,-9.0790293,-2.9990377,3
2.7649257,1.5336314,0.53688611,1
-2.3501175,4.7125429,9.1821082,2
7.8009866,-5.8757056,-4.7459581,3
-4.2642155,-0.21640792,6.8754054,2
2.977689,-0.3180313,0.40020564,1
4.3130586,-7.8860117,-4.7484384,3
3.5708699,-7.9555368,-2.9288776,3
-3.0527075,1.5167313,6.0987724,2
3.4864929,-4.7551378,-2.7329925,3
4.2731996,-8.9137711,0.21756072,3
5.2072496,4.5484784,-7.564895,1
3.2522116,0.008905823699999999,1.6560007,1
-2.0224163,2.8969042,3.4611089,2
4.8186407,6.8264178,-2.5269337,1
5.0674088,-7.1171542,-5.25302,3
5.37075,-6.1602607,-3.9523519,3
-2.7948878,-1.1535224,6.4288837,2
-1.7870679,2.7302016,9.6404981,2
3.4217496,-7.4498016,-4.0726973,3
3.7686497,-5.1076462,0.6836105099999999,3
5.0660861,-5.3126885,-2.2030655,3
4.3247075,0.63622137,0.7719248,1
-3.251294,-0.056841967,6.998527,2
-0.97250799,1.8943926,2.0598727,2
-1.5965295,2.2846427,3.5004998,2
3.6951156,-9.8902363,-4.007202,3
4.1089377,0.85860896,-7.7975528,1
2.6041815,2.3763375,-1.2318461,1
-1.6015751,1.0022316,3.3467236,2
0.66093663,-2.9957878,4.7759074,1
2.8906571,4.6412059,5.5784561,1
4.294898,3.0268112,-1.4287063,1
4.0605175,-8.104726400000001,-5.027029,3
2.9580798,2.2177222,-0.27895447,1
2.8548623,2.7261737,0.79444488,1
2.4981064,1.0522966,-0.83864438,1
-1.737132,1.1619341,7.2343537,2
1.5575809,-3.1210311,2.7684295,1
-2.371865,4.5425166,8.8960077,2
-4.1519884,3.6326327,9.3247687,2
-2.6389658,2.9031434,7.419231,2
-0.77424606,-0.07314910299999999,1.7804488,2
3.3511568,0.5592714,3.2639157,1
-3.9216229,0.78704058,1.728973,2
5.5911182,-8.7023888,-7.1320365,3
3.61524,-7.7357853,-4.6537957,3
-1.74055,-0.55821295,6.2749151,2
5.8666518,-3.5630538,-8.0398867,3
-2.3076353,2.8817643,7.9726978,2
3.3756139,2.0142216,-2.2506382,1
2.7669781,-9.1213587,-2.5397094,3
4.0046428,-5.0624824,-3.3394878,3
3.5904848,-0.09931619899999999,-0.32674025,1
2.3881687,2.1575184,2.3295916,1
5.9648587,-5.427263,-12.647529,3
3.5953045,2.8208402,-2.3971941,1
6.5340921,-6.2016057,-5.342266,3
-0.48978383,3.2550671,3.083003,2
-2.6550095,3.9308804,4.0223585,2
3.0601516,0.58220148,1.8486266,1
-1.3926471,1.6943131,6.4918165,2
-3.5179822,3.0620641,4.9197236,2
4.2477385,-2.3920042,-2.39328,3
6.9317318,-4.3112632,-6.1112481,3
5.6690249,-7.0603767,-3.5816637,3
3.5455894,0.69455803,-1.0975041,1
4.4083542,-7.6687583,2.5154829,3
5.1811171,-8.2743231,0.78782958,3
-1.4408122,4.4207395,9.0059086,2
-1.6824266,1.3624326,0.6667833399999999,2
3.5232066,4.1297311,-0.17746809,1
6.151147,-6.0789064,-4.4132014,3
6.5039422,-2.6210187,-5.3014328,3
-3.0961386,3.2331661,4.4651483,2
-4.1122262,-5.0116445,7.2237834,2
3.4733304,0.46184715,0.50918405,1
4.9683266,-5.006993,-5.5548105,3
6.0487976,-4.1992955,-6.7558102,3
3.3054244,-5.3960075,-4.1377637,3
1.9360839,0.95336606,0.81548549,1
-0.96047171,1.8442491,9.8031939,2
7.1307887,-3.2220584,-8.6208255,3
3.3867897,0.82112996,-1.4454252,1
3.3194937,-6.4627125,-3.9341521,3
-0.5809358999999999,3.3097074,10.200589,2
-0.24900582,6.4367192,5.2101473,2
3.7620182,-6.3683986,-4.2510058,3
-1.6771397,0.17917932,7.4454465,2
-1.5333969,-0.44969375,4.2940075,2
2.1410413,3.8636538,1.8580794,1
6.0457674,-3.2708119,-5.4954156,3
2.5017425,1.8719815,0.44123518,1
-0.30281526,3.7386774,-0.98143513,2
4.5909011,-6.9849015,-2.4782486,3
-1.94107,2.5190215,3.7345636,2
5.5168956,-3.1038552,-0.2815509,3
3.3166076,2.6277684,-1.9151876,1
-3.0755768,0.26944522,7.2313433,2
-2.2979775,0.49096209,6.453948,2
-3.3276888,2.5474943,3.733269,2
2.5542177,2.0469217,7.5240378,1
2.7732007,0.27287525,-1.2297095,1
4.1898921,-4.604641,-3.1095484,3
-3.4541613,1.5731697,7.6276358,2
2.6257191,1.8452067,0.86669265,1
-3.4440389,2.0778409,9.3329188,2
3.2495619,2.3396479,-0.80203185,1
3.3246193,0.12848854,-2.1981157,1
-1.1171511,3.9547116,6.6679196,2
1.2448792,1.3971885,0.49559783,1
4.645346,-5.5902567,-5.3543706,3
-1.4691149,4.1298476,9.294404800000001,2
2.7342602,4.0412439,0.65996669,1
6.8214996,-5.9678623,-9.180240299999999,3
4.7815827,-5.5337438,1.2607859,3
4.7369413,-6.3430368,2.7246118,3
-1.2707787,4.0888686,8.4430242,2
-1.945355,-0.1186149,-0.65150307,2
6.6867453,-4.0268774,-5.731437,3
-1.1064986,5.1101278,2.7433053,2
4.2938461,-7.167565,-6.86999,3
3.3770162,2.1245344,3.754099,1
3.0385562,3.4113258,2.0867621,1
4.5765952,5.3649609,-2.4562296,1
4.6340324,-4.969176,-2.7451125,3
4.1140003,2.7134906,-3.1824548,1
-0.91278611,2.1700397,2.3381704,2
-1.8099039,2.6811027,7.8916942,2
-2.7554862,2.7861814,6.0992199,2
6.8833549,-3.9377115,-5.2430012,3
-2.1421619,2.056835,6.1879937,2
4.6626117,3.2738778,0.23565911,1
4.4808226,-4.9444599,-0.07711447,3
-0.78945884,4.2327042,3.8675954,2
-3.0383348,-1.0043536,7.3206365,2
4.4001505,2.7804273,3.4463594,1
3.4324193,-1.5744519,0.7371788,1
2.4830427,-1.5772646,3.5333904,1
5.8904127,3.4300292,1.1025024,1
-3.2781939,3.970078,7.3136482,2
-2.9987632,-0.47628318,9.270235700000001,2
6.2990877,-4.8770837,-5.0302769,3
5.0473462,6.5634505,1.9283305,1
6.0039106,-4.0395541,-1.8331743,3
-3.3703056,-1.9652605,6.5920795,2
3.0600335,4.7080658,-1.6745514,1
5.1832025,-5.0163633,0.95958886,3
2.1817456,1.5078055,6.8925132,1
4.8322777,-3.3462852,-5.1509095,3
2.8362376,4.2872721,-0.015174414,1
-1.7229969,1.2785314,2.8399042,2
-0.076641578,-0.0043365397,5.8119604,2
2.386728,2.6011742,1.6222471,1
1.745334,2.3985452,0.99722323,1
-1.3359608,0.28825626,3.4230709,2
4.8261499,1.4226394,-0.80125082,1
-2.2266102,-0.59777111,2.7042774,2
5.0254041,-6.7876214,-4.8611016,3
1.3587869,-2.6607997,2.0422735,1
-1.3710097,0.64744318,5.3484431,2
-2.7381588,0.13182414,1.7752501,2
4.9864869,-5.8623888,-6.5097367,3
-2.553995,1.6971788,6.1536353,2
3.7452372,2.7830673,3.0363577,1
2.3845936,2.1695139,1.2187114,1
3.7230168,-7.5637793,-3.9824724,3
0.21296663,3.2179585,4.5050487,2
3.1530614,0.97721233,-0.17011845,1
-2.188346,1.2865217,5.1994957,2
5.8139341,-4.8306378,-2.1849247,3
5.1611921,-5.6543935,-7.2729923,3
3.3446884,1.3096363,-1.86915,1
3.2214665,-1.6787324,-0.26643008,1
3.7917721,-8.4696915,-1.632651,3
-3.3068269,-3.3725943,6.5138635,2
6.6407334,-6.6186655,-3.764784,3
-1.7268635,4.2548955,5.1563345,2
-2.0181255,4.4896815,3.5174019,2
-2.7502683,3.9552311,6.6820137,2
-1.5282708,3.6819406,0.84369291,2
-0.52689726,1.9044194,5.8846707,2
-2.4436907,1.3911963,7.2488521,2
-2.3040802,1.5189457,7.6471664,2
3.0104882,-0.44852577,-0.071662582,1
-1.354489,8.518303899999999,7.4852344,2
-1.5414812,2.320021,1.031401,2
6.0132565,-3.9515771,-5.7462207,3
0.45679573,-0.52034793,4.1258827,1
1.9051527,-2.5353193,0.1633597,1
-1.8085711,2.5495178,0.1005911,2
-1.7506038,2.5674625,6.6031848,2
4.2857232,-5.4407195,-2.6822157,3
3.1135307,-6.733276,-1.0986991,3
-4.2324601,-1.8646554,12.976744,2
-2.3442584,-0.62583643,11.546888,2
3.8689226,0.56938137,-2.2020871,1
2.4978603,0.27183415,-4.5932436,1
5.3506637,2.2219598,-4.2007679,1
6.4982467,-1.7249185,-7.4181405,3
4.123021,5.7279186,1.0220752,1
5.7827454,-5.0553877,-6.9469682,3
4.1906493,-5.5777183,-3.2747316,3
2.2760228,2.0394122,-0.67855153,1
4.9813078,-4.2041174,-7.7010138,3
4.4374878,4.3361307,-2.0946497,1
-3.2193818,-1.7651839,2.9593361,2
-0.90951921,0.28005522,4.8062752,2
-2.8876515,-0.12501429,3.2069306,2
5.1072529,-5.9482473,-4.6120291,3
-0.80068485,-0.96384331,2.08165,2
-1.2800109,-1.8708656,1.5976753,2
2.2737487,3.6609615,-0.37575603,1
-2.4956181,0.29361982,5.4036291,2
3.201878,3.5547835,3.5225493,1
0.21255863,6.4811389,2.4928095,2
0.84909237,0.98133515,3.0498926,1
6.9066707,-6.8685886,-4.1877932,3
1.2179086,0.56916747,0.92910857,1
3.1130158,3.0179808,0.1993324,1
5.8612179,-5.943085,-7.4493796,3
-1.7795566,3.6074753,8.032557000000001,2
5.1025978,-3.7258964,-6.9159898,3
-1.2274486,0.54105183,4.7028668,2
-0.6701755,2.061384,2.7793278,2
5.3562153,-6.5032548,-5.3209993,3
-1.7411631,1.6979742,5.5944743,2
-0.46920403,3.1134791,-0.3770509,2
3.8195942,-6.6755892,-3.470833,3
5.2630387,-4.4666641,-0.75248951,3
5.2969707,-4.5336927,-4.7817203,3
2.1008448,1.1337745,-1.5693624,1
3.7398678,6.8691407,-1.9390245,1
-0.90373565,1.9611963,0.36129133,2
4.171538,2.7179336,-5.999537,1
4.1639674,-8.022122899999999,-4.5390264,3
-3.0768282,2.8892451,5.6614267,2
0.95415909,0.92837126,5.9208363,1
3.5870539,-6.8471086,-0.69928433,3
-1.8905607,0.74090711,1.9199764,2
-2.8614215,4.807946,5.892762,2
5.3453056,-5.3086358,-1.7544713,3
4.6658153,-5.7836916,-1.2985799,3
-1.0800378,0.31282277,4.0064492,2
4.6918524,-5.698504,-2.60258,3
4.8625827,-6.7642962,-6.5318673,3
5.3110129,-7.1715143,1.4407864,3
5.3106626,-4.2778613,-6.8466034,3
-1.8074704,0.698336,8.8197949,2
5.4136067,-6.4791781,-4.9267876,3
3.0558427,2.3456548,-0.4747444,1
-2.0920587,2.9131298,4.6277767,2
-3.4333811,0.004353412,5.9350052,2
2.3002199,1.9820702,1.492393,1
-3.6761679,-3.6548168,5.3066589,2
-2.357897,-0.87825082,-0.57718612,2
-1.7167503,-1.6364684,3.4797125,2
4.6514556,-6.2735742,-6.0320194,3
5.1446776,-6.8178364,-3.5147448,3
2.7643407,4.2481773,3.3890824,1
-1.2154387,2.4052944,4.8734666,2
4.3392841,-5.2504529,-6.0637217,3
3.4693892,-9.995148199999999,1.5311877,3
-2.7500132,5.2311001,4.6215348,2
3.0493651,0.99484418,1.8641582,1
5.6538489,-3.5178048,-4.3112035,3
3.291522,-0.13600535,-2.3462808,1
2.8066563,0.9903627,4.1440675,1
4.8671168,-6.9676402,-2.3216026,3
-1.2690161,2.0553798,4.0749336,2
2.0644079,1.31125,-1.3352887,1
4.4508496,-6.4732296,-1.3905219,3
2.3528274,2.6682755,-1.9088374,1
1.7763702,-0.3505533,2.3509367,1
-0.87020296,4.1991383,6.1448565,2
-1.6361472,2.2385819,7.1541457,2
5.7862528,-3.7310144,-4.9293447,3
4.8629785,4.7779676,-3.393039,1
-1.0911267,1.2615045,-0.45111503,2
-1.7803874,3.0078916,4.9989135,2
6.0041921,-6.0578218,-5.5881698,3
4.929457,-6.4157667,-2.2585952,3
3.730454,2.7011366,3.8199248,1
3.4968053,1.7264107,-1.5504081,1
3.1611585,0.32574706,1.2538935,1
4.2314395,2.1308725,-0.29844655,1
3.5284924,-8.9166229,-3.911051,3
2.5802446,0.67288072,2.3002767,1
-0.67603913,1.7253565,1.6194926,2
2.5629218,-7.7177493,-2.962169,3
2.5955077,-9.4093228,0.32766953,3
5.5339773,5.0974456,-1.3832307,1
4.0318299,-3.1511518,-2.8114606,3
4.1615691,5.0932613,-2.3886141,1
5.5478915,-4.7805549,-7.2887037,3
5.1238844,-6.3507488,-1.6518532,3
2.2058864,3.7864457,2.1905949,1
-2.8810657,3.2192669,7.4720695,2
-3.084343,0.97732144,7.6469601,2
0.20656028,4.7616606,5.6499801,2
3.6522438,2.4517291,-4.9529227,1
4.8585975,-4.7842635,-4.6735613,3
1.8419434,3.7470589,4.4319197,1
2.9656997,1.2438204,-1.636593,1
-2.3765761,0.35420495,5.6958732,2
4.7695755,-5.2578481,1.8898102,3
4.7637813,-9.3013963,-8.273408699999999,3
3.9642833,5.3618039,-1.5251792,1
4.7485875,-6.6912137,-7.1536504,3
3.923657,1.3010403,-4.9316208,1
2.3733707,1.9916186,0.32414324,1
2.0605139,-2.2146428,-1.1752658,1
2.7716863,3.8646249,4.4716675,1
-2.2288176,-0.33704332,7.1689173,2
-3.5767392,-0.65135523,6.3424627,2
5.0269736,4.6689427,-4.3037012,1
-2.3522965,1.629745,6.8919016,2
4.4161912,-0.67087858,-0.37236814,1
1.6350027,2.9875897,-2.5051406,1
-2.7764588,2.894892,0.044798859,2
-1.6687493,2.4362975,3.6901594,2
-1.4215243,2.7009231,8.941911299999999,2
-0.11513868,2.7975416,3.491041,2
-1.4691509,2.5827294,4.0517377,2
-2.8536066,-0.26737372,1.2277678,2
-0.79071382,3.497423,6.2044165,2
2.1403689,0.36952898,1.0578575,1
5.313389,-3.52205,-6.4491031,3
-2.2637402,-1.5418114,2.4155822,2
4.9092469,-6.2829875,-3.9471938,3
-3.7088563,1.698719,8.632712400000001,2
-0.64308865,3.4799091,3.5486023,2
4.165183,2.2780215,1.0807048,1
5.4087156,-5.5989365,-5.8402381,3
-1.500007,2.7742632,7.4843501,2
-1.0187316,1.1396956,6.327004,2
-0.29194636,1.5387292,1.9700329,2
6.2118875,-5.5166564,-1.9081974,3
4.2293476,-5.524905,1.634751,3
2.7100118,4.4643491,-2.1916024,1
2.9006205,0.85475735,2.2744506,1
-1.3810817,1.2894539,6.3679221,2
3.8095868,5.7132419,0.10619602,1
3.10801,-12.238773,-7.7089314,3
2.3500499,-1.7351114,1.4181048,1
3.8597573,-4.1356747,-0.63564047,3
4.5418883,-3.1040901,-4.4599554,3
-1.3615241,1.9467486,5.1853879,2
-2.9210535,0.26973219,4.8106993,2
1.5915881,2.2825668,3.59536,1
0.12754586,1.8381986,0.47782823,2
-2.0144349,0.73005547,5.6084986,2
4.7682782,-6.4326558,-5.6028456,3
-0.85662973,1.3473992,5.3068344,2
-2.5722214,0.90957468,-0.74399479,2
-2.9714865,2.4792703,2.262575,2
3.5031743,6.1051956,0.43283712,1
5.333654,-4.8370581,-3.9087243,3
4.0699769,-4.8104536,-1.0615163,3
-3.0545971,-1.7883265,2.9870364,2
-1.2122916,2.2740771,1.7195012,2
-2.9395586,1.9871926,11.881745,2
4.2623654,1.9358208,-2.7189368,1
2.6661497,4.8301659,-1.3849502,1
2.9596335,-0.11975181,-4.9244123,1
-1.0894302,2.5500075,7.7603258,2
4.787378,-6.761165,-4.3052436,3
4.0286285,-8.767784900000001,-9.518996700000001,3
-2.3566797,1.4080928,4.4726894,2
-2.0496017,3.007763,5.5974468,2
4.3822809,-4.966542,-4.055257,3
3.9792368,-5.4894404,-2.3935677,3
5.2514654,0.37195413,-0.0036581226,1
-1.2665661,2.3118484,4.0143506,2
1.675868,2.9907335,5.2314902,1
4.3467103,-7.9955153,-0.51714629,3
-2.9408921,2.7330789,10.434798,2
5.1567038,-7.6965089,-2.1202224,3
-1.4353054,2.6553007,4.4604548,2
-2.1889624,3.8151913,3.0823201,2
6.8185902,-6.8839311,-2.4968889,3
-3.1457491,0.1546623,6.4926341,2
-3.8657704,-1.0659073,7.8580736,2
2.3656879,2.6074249,1.1521902,1
-3.5716358,0.085269151,8.378030499999999,2
-2.3101336,2.0270514,2.3588704,2
-2.559428,0.60916887,8.768456799999999,2
-1.1731803,2.3965951,2.6633331,2
2.4562902,0.7613521599999999,0.017190074,1
5.7897053,-7.057104,-1.1256151,3
3.0796532,3.130835,-0.83186145,1
2.1122798,-6.0299171,1.0318558,3
3.4237852,-0.38439353,3.6699874,1
4.3094745,-6.5288644,-5.4391451,3
-2.6888297,-0.62752473,11.592036,2
5.5366814,-4.4882682,-3.2387385,3
5.1130446,-2.5348566,-5.2627517,3
-2.7210798,0.07780914799999999,7.9153252,2
7.1075375,-1.5321961,-4.4913191,3
-3.8031604,1.3256678,9.450793600000001,2
4.7917581,-7.0291274,-5.8329015,3
-0.49008526,1.6782073,2.2529985,2
-2.6018395,1.1159637,6.272249,2
-1.6889534,1.3952074,4.3585017,2
-2.676385,2.4058144,4.1712861,2
-2.2956852,4.4625002,3.3280884,2
3.6292202,-7.347684,-0.22249905,3
4.3884252,-5.9027564,-2.2160975,3
2.0705808,2.6747303,1.2501284,1
3.814548,-7.2207463,-1.6601179,3
3.9864267,2.7385441,2.2437703,1
3.4568509,1.9229001,0.22036288,1
-2.3474436,-1.6793907,4.3139168,2
2.8730721,0.90801994,-1.9876026,1
-1.6748295,2.7196486,9.849077899999999,2
2.8334346,2.2060677,-2.8238676,1
4.2019494,-6.4549697,-2.0580932,3
0.22660886,5.2075166,1.4917579,2
3.7500025,4.5956466,-1.3273601,1
7.3511602,-5.1566896,-8.0493624,3
2.2499446,-0.068090706,2.5858231,1
6.1779602,-4.3549765,-8.6299455,3
-1.3615922,0.83415563,5.6665732,2
2.1052782,2.373154,7.2462351,1
4.7856138,3.6139721,-0.81887942,1
7.507484,-4.3015968,-3.7956213,3
6.6340333,-4.4347922,-5.5167385,3
2.3366814,1.7223611,3.5244,1
2.6551912,2.0583933,-1.4953424,1
-2.8897413,3.2012906,4.6996007,2
2.2937685,1.1034569,2.4605845,1
5.0242807,-5.3833829,2.6248097,3
3.1462641,-6.2558504,-3.601358,3
-2.592319,4.0267701,4.8238663,2
4.6374087,-4.7548206,-2.4602316,3
2.489152,1.3212913,-1.6901961,1
-2.3096384,3.8907275,2.3808326,2
3.1879248,-6.4860062,-2.2198464,3
6.6711137,-3.9677331,-7.9601484,3
-3.0886574,0.052369114,8.2397931,2
3.5117127,4.462245,0.13065014,1
-1.6553591,2.9813172,5.8899119,2
2.0314328,1.3493186,2.967291,1
-2.3922347,2.1645534,1.4007281,2
4.2772972,-6.6925023,1.3719524,3
-2.6369047,1.1701447,0.20245611,2
1.7130304,0.80049606,3.8551236,1
-2.2123455,0.05964103,2.2869314,2
4.2227734,-6.3797587,-3.490875,3
-3.1494955,1.8368779,0.38194079,2
2.4633995,4.1476301,5.3275263,1
6.308042,-6.9152295,-6.1832871,3
5.7454234,-5.6025918,-4.8784828,3
3.2089065,-5.1679698,-4.0437272,3
3.5179324,4.6351277,5.4948334,1
5.2101568,-6.5005833,-7.4335345,3
-3.4983314,0.91960676,6.1542407,2
-0.68533546,0.015778928,-2.1877152,2
4.3765366,-5.8977034,-5.3142186,3
2.6833877,2.2110956,2.7701579,1
2.9941805,0.56358116,-4.2721079,1
2.5603737,3.6834206,7.5945074,1
6.2346874,-4.753838,-8.351504200000001,3
5.0180637,-5.8017184,-3.0183565,3
3.7486046,3.3461721,-3.7724476,1
2.5594186,0.86038392,-1.3410726,1
-1.1694342,1.0663474,1.6524781,2
5.1794468,-4.8464114,-7.6745309,3
-2.2855149,3.0938848,8.217977100000001,2
-1.5165736,1.3088559,6.5013728,2
4.102454,-4.1037202,-0.073059736,3
2.206467,-4.0264287,0.5262694,1
3.8739158,-7.6959373,-2.4030817,3
5.2721856,-3.7206427,-1.9376341,3
-0.9850436299999999,4.5810148,6.9698761,2
3.5685905,2.758902,1.7996969,1
2.8242107,1.9603524,1.762408,1
-3.0409721,0.18911568,1.2399746,2
2.7056228,1.1831553,0.71294389,1
-2.9206024,1.1314151,1.7018665,2
4.1553007,-5.5769438,-2.4855991,3
4.7324852,5.0153463,-3.7249514,1
4.7249048,5.5719291,0.70565259,1
2.9686637,1.8689252,5.2432987,1
3.6055724,1.8864813,-0.9247257800000001,1
6.583939,-5.9969584,0.71205235,3
2.0857665,-0.68354644,-1.1440541,1
1.2537474,-0.54090654,-0.67019278,1
-1.961444,1.5689383,6.2677767,2
3.1486698,-0.39846978,2.162896,1
4.626507,-8.1083891,0.37720517,3
2.6094486,-0.4955855,3.0014789,1
6.0133634,-4.4262783,-8.5920515,3
4.665052,-5.6579124,0.25321501,3
2.9834819,2.1189711,3.1858786,1
4.6422773,3.6814395,3.0663833,1
3.8994661,3.0396547,2.7123113,1
5.1498878,-7.3811982,-6.6846248,3
-3.5774546,2.2198948,11.98041,2
-1.4522986,2.5164565,5.4195534,2
1.4337815,-1.5067367,-5.7966135,1
3.1055168,2.3413892,2.2866026,1
3.3798719,-5.2686211,1.5143226,3
3.7013476,1.3220443,-4.1893982,1
4.1526274,-5.6596343,-4.7873598,3
-2.404463,4.1370422,10.34352,2
4.4014261,4.9374202,3.2036266,1
3.5635218,-7.1083948,0.53859463,3
-1.1270541,1.8665932,9.165884,2
3.334599,3.17655,-1.5930902,1
3.1675956,2.2815386,1.0382199,1
7.3087198,-4.8874239,-9.5399656,3
3.8739777,4.3418484,-1.5438111,1
-2.9428767,-2.384595,5.4211133,2
7.4233702,-1.8614165,-10.895114,3
-3.3325322,2.5197506,4.7318861,2
-3.5984308,1.969899,8.2641752,2
-3.1054478,2.8829658,4.5689638,2
-2.8113899,4.4520684,4.9199584,2
-0.41453046,2.2058183,2.6257493,2
-1.8046447,5.1175379,1.2562324,2
5.3043054,-2.4236044,-0.62778217,3
-2.8162601,-2.3404625,-1.085699,2
3.879937,-6.7423244,-1.9809587,3
2.0178305,1.72951,0.33897869,1
6.268441,-7.8136233,-5.1000988,3
2.1776529,-2.2369355,7.0896436,1
-2.1360738,2.4790539,1.9798076,2
1.9758518,0.18255624,-2.8089092,1
3.7272306,0.47003565,-4.535645,1
4.1523991,0.33488877,-0.52162964,1
-1.8825921,-0.89554016,6.5173575,2
-0.97292247,2.5060687,9.6856452,2
6.3363254,-9.4108936,-8.314880799999999,3
-2.8458935,2.5340402,10.369887,2
-2.0348239,-1.1544159,2.7488828,2
-2.0824864,1.2700765,-1.9148936,2
-1.9049689,3.2436247,4.2666196,2
-0.65222969,2.8507084,0.068231941,2
4.0866231,-5.2990817,1.3314267,3
2.9426024,2.8069717,0.32289413,1
-0.78943829,5.6628589,3.6413037,2
3.9415865,-9.1333559,-3.915097,3
3.5534721,2.9031003,1.4081879,1
2.5808263,1.3579318,4.5384905,1
3.2864093,-0.7166824899999999,4.0379101,1
4.2193017,-6.3621298,-4.5732508,3
3.454072,0.9056232400000001,3.9618794,1
2.2617766,2.3931919,2.1686488,1
1.2973054,-2.6107939,-0.10489869,1
6.607383,-6.5066687,-5.5366274,3
4.1731974,-5.4429156,0.62658683,3
4.1062368,-6.8055618,-6.1007682,3
3.2417403,1.7972151,1.6346807,1
5.3008538,4.3896425,1.0333846,1
4.9225121,-6.1285217,-2.2200224,3
-4.8145429,2.280928,9.286657399999999,2
3.9169505,-8.3862968,-5.4816347,3
5.4864794,-4.9201871,-7.10636,3
-2.7362305,2.2786711,6.6160927,2
-3.0211783,2.240884,6.509168,2
0.0079465202,2.8385617,5.0437713,2
-1.8276708,0.45712526,3.1469777,2
-2.8625632,0.8049685,8.142337400000001,2
-1.7654718,5.4813303,4.7516106,2
-1.9341125,1.9469653,4.0642169,2
3.5351665,0.3221774,-2.4389175,1
6.3860225,-4.7492457,-4.87215,3
2.6032748,-0.20646133,1.5333694,1
-1.2618258,4.9792738,5.421204,2
7.3510189,-7.6706534,-7.9165315,3
-2.7266624,0.44218628,5.1633163,2
5.6184166,-3.464041,-3.5931871,3
-2.6205941,3.9339862,0.39354585,2
4.6801524,-6.9866771,-5.4276326,3
4.2214446,-6.4050382,-1.3820531,3
3.2753437,-3.5116513,-1.9492007,3
-2.1264376,-1.5333549,7.4479384,2
-1.9537478,-0.28343738,-0.7795609999999999,2
-1.5584903,2.4339848,0.42682605,2
2.245721,0.86552739,0.13109647,1
4.7729874,-8.2770739,-5.8423739,3
2.6051145,-1.2793815,-3.2282492,1
5.225298,-4.5754675,-1.9810803,3
0.38138217,3.8987113,-1.3727193,2
3.9480334,-6.5438999,-3.2424245,3
-3.0345047,3.0482073,3.2873181,2
-0.19436662,5.632482,4.4598324,2
6.2326841,2.5995892,-0.52762088,1
2.114956,-1.0433229,-2.1705119,1
3.2813256,2.7482035,3.0950711,1
5.3168471,-6.4069511,-1.9870742,3
3.5079759,3.7404283,1.1014587,1
-1.7948059,1.9673302,6.552838,2
3.869677,-7.2338897,-1.3500317,3
-1.6536827,3.4730825,6.7923097,2
1.9726111,4.4044224,-3.1279685,1
3.3001525,4.6114529,1.3825234,1
-3.1001477,2.3546398,1.526783,2
-0.095481994,4.1683372,-0.053913219,2
3.9553097,-6.176943,4.7730608,3
4.6357806,-8.899804100000001,-5.8180143,3
